weather_id,date,hour,temperature_c,precipitation_mm,wind_kmh,visibility_m,cloud_cover,condition
WTH_00008260,2025-12-11,4,2.2,0.0,5.3,11245.0,0.58,clear
WTH_00008261,2025-12-11,5,4.1,0.0,1.7,8208.0,0.59,clear
WTH_00008262,2025-12-11,6,3.7,0.0,0.8,11507.0,0.18,clear
WTH_00008263,2025-12-11,7,2.4,0.0,7.2,7513.0,0.17,clear
WTH_00008264,2025-12-11,8,5.3,0.0,9.3,9982.0,0.34,clear
WTH_00008265,2025-12-11,9,2.2,0.0,7.5,7031.0,0.65,cloudy
WTH_00008266,2025-12-11,10,-0.1,0.0,4.0,11060.0,0.44,clear
WTH_00008267,2025-12-11,11,-3.8,0.0,7.3,7752.0,0.12,clear
WTH_00008268,2025-12-11,12,5.6,0.0,12.7,11185.0,0.1,clear
WTH_00008269,2025-12-11,13,-1.8,0.0,16.3,11372.0,0.14,clear
WTH_00008270,2025-12-11,14,-2.7,0.0,11.1,11772.0,0.53,clear
WTH_00008271,2025-12-11,15,-5.2,0.0,11.0,10676.0,0.49,clear
WTH_00008272,2025-12-11,16,-2.6,0.0,3.5,9169.0,0.15,clear
WTH_00008273,2025-12-11,17,-1.7,0.0,19.5,8301.0,0.34,clear
WTH_00008274,2025-12-11,18,-4.2,0.0,3.4,9318.0,0.2,clear
WTH_00008275,2025-12-11,19,-0.1,0.0,40.6,10434.0,0.06,clear
WTH_00008276,2025-12-11,20,1.7,0.0,1.9,10091.0,0.32,clear
WTH_00008277,2025-12-11,21,0.9,0.0,16.8,7241.0,0.53,clear
WTH_00008278,2025-12-11,22,0.3,0.0,7.2,7380.0,0.37,clear
WTH_00008279,2025-12-11,23,2.0,0.0,9.3,9999.0,0.3,clear
WTH_00008280,2025-12-12,0,6.3,0.0,11.1,6780.0,0.27,clear
WTH_00008281,2025-12-12,1,5.9,15.9,6.2,3239.0,0.75,rain
WTH_00008282,2025-12-12,2,10.0,0.0,5.7,6168.0,0.09,clear
WTH_00008283,2025-12-12,3,8.8,0.0,14.4,11488.0,0.22,clear
WTH_00008284,2025-12-12,4,6.4,0.0,8.5,6796.0,0.34,clear
WTH_00008285,2025-12-12,5,2.4,0.0,5.5,9163.0,0.32,clear
WTH_00008286,2025-12-12,6,5.0,0.0,35.7,10300.0,0.77,cloudy
WTH_00008287,2025-12-12,7,3.0,0.0,11.9,10508.0,0.65,cloudy
WTH_00008288,2025-12-12,8,-2.2,0.0,1.1,7280.0,0.19,clear
WTH_00008289,2025-12-12,9,3.0,0.0,12.4,9189.0,0.62,cloudy
WTH_00008290,2025-12-12,10,-0.5,0.0,12.8,7027.0,0.66,cloudy
WTH_00008291,2025-12-12,11,-0.2,0.0,4.5,6759.0,0.15,clear
WTH_00008292,2025-12-12,12,-1.1,0.0,9.0,11832.0,0.27,clear
WTH_00008293,2025-12-12,13,-1.6,0.0,25.2,9598.0,0.68,cloudy
WTH_00008294,2025-12-12,14,2.1,0.0,7.9,8902.0,0.33,clear
WTH_00008295,2025-12-12,15,-3.3,0.0,7.2,7855.0,0.57,clear
WTH_00008296,2025-12-12,16,-3.0,0.0,4.2,9412.0,0.06,clear
WTH_00008297,2025-12-12,17,-1.4,5.87,18.6,1856.0,0.65,snow
WTH_00008298,2025-12-12,18,-0.1,0.0,18.1,8973.0,0.59,clear
WTH_00008299,2025-12-12,19,-2.2,0.0,8.7,8209.0,0.05,clear
WTH_00008300,2025-12-12,20,-3.6,0.0,9.9,11690.0,0.44,clear
WTH_00008301,2025-12-12,21,-0.4,0.0,11.8,11397.0,0.2,clear
WTH_00008302,2025-12-12,22,-1.2,0.0,20.6,10324.0,0.4,clear
WTH_00008303,2025-12-12,23,6.3,0.0,8.2,9328.0,0.18,clear
WTH_00008304,2025-12-13,0,6.5,0.0,7.8,10442.0,0.2,clear
WTH_00008305,2025-12-13,1,7.8,0.0,16.2,7397.0,0.5,clear
WTH_00008306,2025-12-13,2,6.9,0.0,3.5,9853.0,0.07,clear
WTH_00008307,2025-12-13,3,8.3,0.0,14.1,6609.0,0.19,clear
WTH_00008308,2025-12-13,4,4.6,0.0,3.2,11720.0,0.22,clear
WTH_00008309,2025-12-13,5,2.6,0.0,14.5,10346.0,0.43,clear
WTH_00008310,2025-12-13,6,5.9,0.0,5.0,11482.0,0.37,clear
WTH_00008311,2025-12-13,7,1.8,0.0,22.7,8786.0,0.35,clear
WTH_00008312,2025-12-13,8,2.6,0.0,4.4,8735.0,0.06,clear
WTH_00008313,2025-12-13,9,0.3,0.0,8.8,9091.0,0.16,clear
WTH_00008314,2025-12-13,10,-1.3,0.0,5.9,9422.0,0.09,clear
WTH_00008315,2025-12-13,11,0.6,0.0,3.3,8231.0,0.32,clear
WTH_00008316,2025-12-13,12,-0.5,0.0,2.0,9703.0,0.09,clear
WTH_00008317,2025-12-13,13,0.7,0.0,19.7,11990.0,0.31,clear
WTH_00008318,2025-12-13,14,-0.2,0.0,9.2,8082.0,0.42,clear
WTH_00008319,2025-12-13,15,-5.3,0.0,5.6,726.0,0.41,fog
WTH_00008320,2025-12-13,16,-3.3,0.0,28.2,10375.0,0.48,clear
WTH_00008321,2025-12-13,17,0.9,0.0,16.9,10169.0,0.21,clear
WTH_00008322,2025-12-13,18,-1.9,0.0,5.4,10191.0,0.1,clear
WTH_00008323,2025-12-13,19,-2.9,0.0,7.7,9297.0,0.13,clear
WTH_00008324,2025-12-13,20,2.0,0.0,6.8,8196.0,0.37,clear
WTH_00008325,2025-12-13,21,1.0,0.0,19.1,6798.0,0.21,clear
WTH_00008326,2025-12-13,22,3.8,0.0,25.2,7825.0,0.21,clear
WTH_00008327,2025-12-13,23,9.7,0.0,14.7,6598.0,0.21,clear
WTH_00008328,2025-12-14,0,7.3,0.0,9.6,11427.0,0.44,clear
WTH_00008329,2025-12-14,1,6.9,0.0,10.6,11711.0,0.7,cloudy
WTH_00008330,2025-12-14,2,4.0,0.0,5.2,7331.0,0.47,clear
WTH_00008331,2025-12-14,3,8.4,0.0,10.0,8812.0,0.22,clear
WTH_00008332,2025-12-14,4,5.7,0.0,13.0,10749.0,0.36,clear
WTH_00008333,2025-12-14,5,6.7,0.0,10.0,9062.0,0.29,clear
WTH_00008334,2025-12-14,6,8.4,0.0,10.9,9393.0,0.41,clear
WTH_00008335,2025-12-14,7,3.5,0.0,15.5,9341.0,0.46,clear
WTH_00008336,2025-12-14,8,0.1,0.0,5.9,8751.0,0.53,clear
WTH_00008337,2025-12-14,9,1.9,0.0,14.8,11579.0,0.47,clear
WTH_00008338,2025-12-14,10,-1.7,0.0,23.7,8913.0,0.53,clear
WTH_00008339,2025-12-14,11,0.5,0.0,9.0,10657.0,0.62,cloudy
WTH_00008340,2025-12-14,12,0.4,0.0,23.9,6544.0,0.22,clear
WTH_00008341,2025-12-14,13,-3.7,0.0,14.2,1039.0,0.35,fog
WTH_00008342,2025-12-14,14,-4.4,0.0,3.4,8037.0,0.6,clear
WTH_00008343,2025-12-14,15,-1.8,0.0,6.9,756.0,0.26,fog
WTH_00008344,2025-12-14,16,-1.4,0.0,10.8,10952.0,0.27,clear
WTH_00008345,2025-12-14,17,-3.2,0.0,11.9,7319.0,0.49,clear
WTH_00008346,2025-12-14,18,-0.6,0.0,2.3,8143.0,0.28,clear
WTH_00008347,2025-12-14,19,3.2,0.0,5.9,8159.0,0.23,clear
WTH_00008348,2025-12-14,20,1.4,0.0,10.2,8535.0,0.28,clear
WTH_00008349,2025-12-14,21,0.2,3.39,12.1,1823.0,0.84,snow
WTH_00008350,2025-12-14,22,3.3,0.0,3.6,8097.0,0.16,clear
WTH_00008351,2025-12-14,23,3.8,0.0,3.9,11917.0,0.52,clear
WTH_00008352,2025-12-15,0,1.9,0.0,31.0,9494.0,0.3,clear
WTH_00008353,2025-12-15,1,3.4,0.0,1.4,9671.0,0.33,clear
WTH_00008354,2025-12-15,2,4.8,2.58,14.3,1215.0,0.5,rain
WTH_00008355,2025-12-15,3,4.5,0.0,10.0,9101.0,0.36,clear
WTH_00008356,2025-12-15,4,3.9,0.0,15.9,11780.0,0.06,clear
WTH_00008357,2025-12-15,5,1.4,0.0,13.5,851.0,0.41,fog
WTH_00008358,2025-12-15,6,4.9,0.0,30.8,10689.0,0.6,clear
WTH_00008359,2025-12-15,7,1.2,0.0,0.1,7346.0,0.34,clear
WTH_00008360,2025-12-15,8,7.0,0.0,39.1,11708.0,0.5,clear
WTH_00008361,2025-12-15,9,0.3,0.0,4.4,8754.0,0.41,clear
WTH_00008362,2025-12-15,10,2.8,0.0,22.3,9235.0,0.48,clear
WTH_00008363,2025-12-15,11,0.2,0.0,18.3,161.0,0.32,fog
WTH_00008364,2025-12-15,12,-1.3,0.0,8.0,8566.0,0.69,cloudy
WTH_00008365,2025-12-15,13,0.2,0.0,8.9,10901.0,0.31,clear
WTH_00008366,2025-12-15,14,-5.7,0.0,10.2,11130.0,0.3,clear
WTH_00008367,2025-12-15,15,-0.8,0.0,4.8,11454.0,0.25,clear
WTH_00008368,2025-12-15,16,-4.6,0.0,12.4,8987.0,0.47,clear
WTH_00008369,2025-12-15,17,0.2,0.0,9.4,7053.0,0.23,clear
WTH_00008370,2025-12-15,18,-2.1,0.0,21.7,9131.0,0.72,cloudy
WTH_00008371,2025-12-15,19,-4.1,0.0,6.6,10889.0,0.58,clear
WTH_00008372,2025-12-15,20,1.9,0.0,54.1,9240.0,0.55,clear
WTH_00008373,2025-12-15,21,1.4,0.0,9.0,6288.0,0.64,cloudy
WTH_00008374,2025-12-15,22,1.7,0.0,55.1,9534.0,0.28,clear
WTH_00008375,2025-12-15,23,3.0,0.0,19.5,6676.0,0.56,clear
WTH_00008376,2025-12-16,0,3.8,0.0,9.5,9748.0,0.39,clear
WTH_00008377,2025-12-16,1,8.2,0.0,7.7,11447.0,0.03,clear
WTH_00008378,2025-12-16,2,7.2,0.0,11.3,7622.0,0.17,clear
WTH_00008379,2025-12-16,3,5.1,0.0,22.1,7616.0,0.55,clear
WTH_00008380,2025-12-16,4,4.6,0.0,7.4,10107.0,0.56,clear
WTH_00008381,2025-12-16,5,4.5,4.39,17.6,2014.0,0.57,rain
WTH_00008382,2025-12-16,6,5.4,0.0,9.6,10507.0,0.36,clear
WTH_00008383,2025-12-16,7,-2.4,0.0,21.4,11141.0,0.17,clear
WTH_00008384,2025-12-16,8,2.7,0.0,22.2,8143.0,0.19,clear
WTH_00008385,2025-12-16,9,-0.9,0.0,22.7,10987.0,0.31,clear
WTH_00008386,2025-12-16,10,1.3,0.0,5.2,7771.0,0.22,clear
WTH_00008387,2025-12-16,11,-2.0,0.0,28.7,9580.0,0.36,clear
WTH_00008388,2025-12-16,12,-4.1,0.0,28.8,8737.0,0.41,clear
WTH_00008389,2025-12-16,13,-4.4,0.0,13.0,7138.0,0.29,clear
WTH_00008390,2025-12-16,14,-1.0,0.0,27.7,10922.0,0.51,clear
WTH_00008391,2025-12-16,15,-0.5,0.0,3.3,11344.0,0.39,clear
WTH_00008392,2025-12-16,16,0.7,0.0,8.8,7876.0,0.18,clear
WTH_00008393,2025-12-16,17,-2.9,0.0,16.3,8018.0,0.41,clear
WTH_00008394,2025-12-16,18,1.2,0.0,5.4,10472.0,0.52,clear
WTH_00008395,2025-12-16,19,0.9,3.18,13.1,522.0,0.52,snow
WTH_00008396,2025-12-16,20,-0.5,0.0,4.8,10105.0,0.29,clear
WTH_00008397,2025-12-16,21,-1.5,0.0,5.1,7716.0,0.18,clear
WTH_00008398,2025-12-16,22,2.8,0.0,0.9,8164.0,0.36,clear
WTH_00008399,2025-12-16,23,4.9,0.0,5.1,7638.0,0.38,clear
WTH_00008400,2025-12-17,0,4.6,0.0,6.8,6977.0,0.58,clear
WTH_00008401,2025-12-17,1,7.7,0.0,10.1,7386.0,0.26,clear
WTH_00008402,2025-12-17,2,7.5,0.0,8.3,803.0,0.32,fog
WTH_00008403,2025-12-17,3,1.9,0.0,3.9,9969.0,0.23,clear
WTH_00008404,2025-12-17,4,7.3,0.0,20.3,8111.0,0.49,clear
WTH_00008405,2025-12-17,5,2.9,0.0,7.6,7842.0,0.18,clear
WTH_00008406,2025-12-17,6,3.2,0.0,22.6,8644.0,0.66,cloudy
WTH_00008407,2025-12-17,7,6.2,0.0,17.0,8104.0,0.45,clear
WTH_00008408,2025-12-17,8,6.1,0.0,3.1,8343.0,0.44,clear
WTH_00008409,2025-12-17,9,0.5,0.0,6.2,8775.0,0.14,clear
WTH_00008410,2025-12-17,10,-1.6,0.0,12.1,6619.0,0.36,clear
WTH_00008411,2025-12-17,11,-2.2,0.0,6.9,8574.0,0.39,clear
WTH_00008412,2025-12-17,12,-0.1,0.0,4.2,10918.0,0.44,clear
WTH_00008413,2025-12-17,13,0.5,0.0,9.5,11486.0,0.32,clear
WTH_00008414,2025-12-17,14,0.2,0.0,10.7,9547.0,0.33,clear
WTH_00008415,2025-12-17,15,2.7,0.0,10.8,9983.0,0.38,clear
WTH_00008416,2025-12-17,16,-3.3,0.0,17.0,11720.0,0.49,clear
WTH_00008417,2025-12-17,17,-0.5,0.0,8.9,6950.0,0.75,cloudy
WTH_00008418,2025-12-17,18,-3.7,0.0,6.3,6548.0,0.41,clear
WTH_00008419,2025-12-17,19,2.2,2.89,20.6,2794.0,0.63,rain
WTH_00008420,2025-12-17,20,1.7,0.0,8.3,10259.0,0.46,clear
WTH_00008421,2025-12-17,21,4.1,0.0,25.9,9754.0,0.51,clear
WTH_00008422,2025-12-17,22,3.4,0.0,16.1,7357.0,0.27,clear
WTH_00008423,2025-12-17,23,3.9,0.0,58.5,7839.0,0.38,clear
WTH_00008424,2025-12-18,0,5.0,0.0,2.0,6522.0,0.26,clear
WTH_00008425,2025-12-18,1,7.7,0.0,4.7,10308.0,0.58,clear
WTH_00008426,2025-12-18,2,6.0,0.0,11.1,6782.0,0.45,clear
WTH_00008427,2025-12-18,3,7.9,0.0,10.7,10670.0,0.26,clear
WTH_00008428,2025-12-18,4,4.2,0.0,9.0,11341.0,0.43,clear
WTH_00008429,2025-12-18,5,4.0,0.0,5.5,10364.0,0.35,clear
WTH_00008430,2025-12-18,6,4.2,0.0,9.6,9673.0,0.36,clear
WTH_00008431,2025-12-18,7,-0.4,0.0,10.1,9185.0,0.13,clear
WTH_00008432,2025-12-18,8,3.1,0.0,13.5,8121.0,0.3,clear
WTH_00008433,2025-12-18,9,4.4,0.0,6.5,8968.0,0.04,clear
WTH_00008434,2025-12-18,10,-1.7,0.0,5.1,10811.0,0.08,clear
WTH_00008435,2025-12-18,11,-0.7,0.0,10.4,8392.0,0.62,cloudy
WTH_00008436,2025-12-18,12,-1.4,0.0,23.1,11206.0,0.11,clear
WTH_00008437,2025-12-18,13,-1.0,0.0,25.4,8888.0,0.5,clear
WTH_00008438,2025-12-18,14,0.7,0.0,0.6,7184.0,0.21,clear
WTH_00008439,2025-12-18,15,-4.8,5.83,26.0,850.0,0.89,snow
WTH_00008440,2025-12-18,16,-3.3,0.0,18.5,9405.0,0.21,clear
WTH_00008441,2025-12-18,17,-0.5,0.0,2.7,8924.0,0.52,clear
WTH_00008442,2025-12-18,18,0.6,0.0,6.6,10510.0,0.48,clear
WTH_00008443,2025-12-18,19,3.3,0.0,8.7,10320.0,0.48,clear
WTH_00008444,2025-12-18,20,0.7,0.0,39.4,8275.0,0.06,clear
WTH_00008445,2025-12-18,21,-2.4,0.0,35.2,11799.0,0.11,clear
WTH_00008446,2025-12-18,22,5.5,0.0,14.3,8416.0,0.19,clear
WTH_00008447,2025-12-18,23,2.7,0.0,19.5,7781.0,0.18,clear
WTH_00008448,2025-12-19,0,6.6,0.0,13.8,10440.0,0.34,clear
WTH_00008449,2025-12-19,1,8.4,0.0,25.5,6306.0,0.25,clear
WTH_00008450,2025-12-19,2,6.2,0.0,10.9,8089.0,0.66,cloudy
WTH_00008451,2025-12-19,3,3.2,0.0,13.8,11169.0,0.75,cloudy
WTH_00008452,2025-12-19,4,3.7,0.0,22.3,8984.0,0.58,clear
WTH_00008453,2025-12-19,5,9.7,4.34,4.4,1344.0,0.58,rain
WTH_00008454,2025-12-19,6,7.5,0.0,5.8,10610.0,0.33,clear
WTH_00008455,2025-12-19,7,4.2,0.0,2.7,10499.0,0.27,clear
WTH_00008456,2025-12-19,8,-1.2,0.0,14.4,9509.0,0.38,clear
WTH_00008457,2025-12-19,9,1.7,0.0,14.0,11846.0,0.31,clear
WTH_00008458,2025-12-19,10,3.5,0.0,3.9,11279.0,0.08,clear
WTH_00008459,2025-12-19,11,-0.0,0.0,24.4,9854.0,0.19,clear
WTH_00008460,2025-12-19,12,-1.6,0.0,13.9,8812.0,0.46,clear
WTH_00008461,2025-12-19,13,-4.4,0.0,12.4,6320.0,0.2,clear
WTH_00008462,2025-12-19,14,-2.5,0.0,12.2,6468.0,0.45,clear
WTH_00008463,2025-12-19,15,-1.1,0.0,8.8,10679.0,0.09,clear
WTH_00008464,2025-12-19,16,-3.3,0.0,6.2,8451.0,0.13,clear
WTH_00008465,2025-12-19,17,-4.1,0.0,24.4,10749.0,0.38,clear
WTH_00008466,2025-12-19,18,0.7,0.0,11.2,9945.0,0.36,clear
WTH_00008467,2025-12-19,19,2.9,0.0,21.9,7440.0,0.29,clear
WTH_00008468,2025-12-19,20,0.2,0.0,3.8,10786.0,0.48,clear
WTH_00008469,2025-12-19,21,3.2,0.0,18.4,7528.0,0.14,clear
WTH_00008470,2025-12-19,22,4.3,0.0,6.6,10000.0,0.39,clear
WTH_00008471,2025-12-19,23,3.7,0.0,13.3,6403.0,0.43,clear
WTH_00008472,2025-12-20,0,3.2,8.47,20.5,1800.0,0.87,storm
WTH_00008473,2025-12-20,1,4.5,7.92,20.0,3598.0,0.89,rain
WTH_00008474,2025-12-20,2,4.8,7.92,22.1,3590.0,0.58,rain
WTH_00008475,2025-12-20,3,5.2,1.42,18.9,2902.0,0.74,rain
WTH_00008476,2025-12-20,4,6.7,3.66,26.0,3410.0,0.8,rain
WTH_00008477,2025-12-20,5,5.5,8.02,27.2,1695.0,1.0,storm
WTH_00008478,2025-12-20,6,5.4,4.83,18.5,2260.0,0.57,rain
WTH_00008479,2025-12-20,7,7.0,5.1,20.2,2627.0,1.0,rain
WTH_00008480,2025-12-20,8,4.2,4.52,25.2,1699.0,0.56,rain
WTH_00008481,2025-12-20,9,1.9,5.02,31.1,3793.0,0.96,rain
WTH_00008482,2025-12-20,10,0.7,2.31,20.9,1862.0,0.56,snow
WTH_00008483,2025-12-20,11,1.7,14.18,26.3,3842.0,0.66,storm
WTH_00008484,2025-12-20,12,1.0,3.12,23.6,1207.0,0.64,snow
WTH_00008485,2025-12-20,13,-2.1,3.3,28.3,1713.0,0.82,snow
WTH_00008486,2025-12-20,14,-2.4,8.06,21.1,1853.0,0.72,snow
WTH_00008487,2025-12-20,15,-3.4,0.44,20.2,2891.0,0.47,snow
WTH_00008488,2025-12-20,16,1.2,6.17,19.6,2719.0,0.73,snow
WTH_00008489,2025-12-20,17,-2.0,7.41,28.6,1622.0,0.83,snow
WTH_00008490,2025-12-20,18,-2.9,9.91,44.7,1792.0,0.71,snow
WTH_00008491,2025-12-20,19,1.9,3.47,30.5,2415.0,0.65,rain
WTH_00008492,2025-12-20,20,4.5,2.03,23.6,1667.0,0.76,rain
WTH_00008493,2025-12-20,21,2.9,4.29,37.5,3145.0,0.44,rain
WTH_00008494,2025-12-20,22,2.7,2.52,34.5,2323.0,0.71,rain
WTH_00008495,2025-12-20,23,5.2,6.06,17.4,2112.0,0.75,rain
WTH_00008496,2025-12-21,0,3.9,0.0,6.0,6536.0,0.12,clear
WTH_00008497,2025-12-21,1,3.9,0.0,13.0,6935.0,0.27,clear
WTH_00008498,2025-12-21,2,6.7,0.0,9.7,9772.0,0.37,clear
WTH_00008499,2025-12-21,3,3.8,0.0,24.6,9283.0,0.33,clear
WTH_00008500,2025-12-21,4,6.7,0.0,9.7,6728.0,0.54,clear
WTH_00008501,2025-12-21,5,6.5,0.0,0.3,10196.0,0.32,clear
WTH_00008502,2025-12-21,6,7.3,0.0,11.2,846.0,0.36,fog
WTH_00008503,2025-12-21,7,4.0,0.0,4.7,7934.0,0.53,clear
WTH_00008504,2025-12-21,8,2.0,0.0,3.4,10861.0,0.28,clear
WTH_00008505,2025-12-21,9,-1.0,0.0,4.3,10623.0,0.26,clear
WTH_00008506,2025-12-21,10,1.4,0.0,9.3,11479.0,0.07,clear
WTH_00008507,2025-12-21,11,-5.9,0.0,15.2,7928.0,0.08,clear
WTH_00008508,2025-12-21,12,0.3,0.0,6.4,10102.0,0.47,clear
WTH_00008509,2025-12-21,13,-3.8,0.0,2.0,6755.0,0.49,clear
WTH_00008510,2025-12-21,14,-1.3,0.0,12.9,6535.0,0.29,clear
WTH_00008511,2025-12-21,15,-2.3,0.0,16.8,11765.0,0.38,clear
WTH_00008512,2025-12-21,16,-3.8,0.0,14.1,8935.0,0.9,cloudy
WTH_00008513,2025-12-21,17,-1.8,0.0,22.7,11691.0,0.14,clear
WTH_00008514,2025-12-21,18,0.3,0.0,12.6,11801.0,0.27,clear
WTH_00008515,2025-12-21,19,-1.4,0.0,5.5,8732.0,0.25,clear
WTH_00008516,2025-12-21,20,0.4,0.0,6.7,10881.0,0.71,cloudy
WTH_00008517,2025-12-21,21,3.6,0.0,13.0,11213.0,0.6,clear
WTH_00008518,2025-12-21,22,2.4,0.0,4.8,10466.0,0.57,clear
WTH_00008519,2025-12-21,23,5.1,0.0,26.3,11182.0,0.31,clear
WTH_00008520,2025-12-22,0,4.7,0.0,24.1,8478.0,0.29,clear
WTH_00008521,2025-12-22,1,7.4,0.0,9.9,10849.0,0.37,clear
WTH_00008522,2025-12-22,2,3.5,0.0,24.6,7143.0,0.21,clear
WTH_00008523,2025-12-22,3,3.5,0.0,16.3,6547.0,0.5,clear
WTH_00008524,2025-12-22,4,6.7,0.0,11.0,7297.0,0.44,clear
WTH_00008525,2025-12-22,5,7.2,6.33,8.6,3710.0,0.69,rain
WTH_00008526,2025-12-22,6,4.0,0.0,12.4,7987.0,0.13,clear
WTH_00008527,2025-12-22,7,5.0,0.0,17.3,10296.0,0.11,clear
WTH_00008528,2025-12-22,8,0.4,0.0,7.6,10127.0,0.38,clear
WTH_00008529,2025-12-22,9,3.3,0.0,4.8,11688.0,0.15,clear
WTH_00008530,2025-12-22,10,1.9,0.0,10.0,11988.0,0.28,clear
WTH_00008531,2025-12-22,11,-1.8,0.0,8.4,6700.0,0.22,clear
WTH_00008532,2025-12-22,12,0.5,12.28,13.9,1246.0,1.0,snow
WTH_00008533,2025-12-22,13,-2.7,0.0,9.3,6661.0,0.29,clear
WTH_00008534,2025-12-22,14,-4.7,0.0,10.8,9369.0,0.06,clear
WTH_00008535,2025-12-22,15,-0.3,0.0,9.9,7048.0,0.28,clear
WTH_00008536,2025-12-22,16,-1.5,0.0,9.9,7655.0,0.2,clear
WTH_00008537,2025-12-22,17,-1.0,0.0,0.4,10623.0,0.23,clear
WTH_00008538,2025-12-22,18,0.1,0.0,30.4,6766.0,0.06,clear
WTH_00008539,2025-12-22,19,0.9,0.0,1.1,7822.0,0.68,cloudy
WTH_00008540,2025-12-22,20,-3.2,0.0,10.9,10162.0,0.38,clear
WTH_00008541,2025-12-22,21,4.1,0.0,23.5,11623.0,0.42,clear
WTH_00008542,2025-12-22,22,1.1,0.0,17.6,7803.0,0.48,clear
WTH_00008543,2025-12-22,23,1.2,0.0,19.1,11050.0,0.65,cloudy
WTH_00008544,2025-12-23,0,4.4,0.0,12.9,6843.0,0.32,clear
WTH_00008545,2025-12-23,1,3.7,0.0,10.9,8284.0,0.27,clear
WTH_00008546,2025-12-23,2,4.2,0.0,13.8,6909.0,0.45,clear
WTH_00008547,2025-12-23,3,9.5,0.0,2.7,9636.0,0.57,clear
WTH_00008548,2025-12-23,4,5.8,0.0,31.8,8624.0,0.61,cloudy
WTH_00008549,2025-12-23,5,4.1,0.0,20.6,9006.0,0.42,clear
WTH_00008550,2025-12-23,6,6.3,0.0,3.1,8669.0,0.6,cloudy
WTH_00008551,2025-12-23,7,5.0,0.0,3.6,10648.0,0.47,clear
WTH_00008552,2025-12-23,8,3.6,0.0,10.9,10743.0,0.24,clear
WTH_00008553,2025-12-23,9,3.3,0.0,11.1,9399.0,0.35,clear
WTH_00008554,2025-12-23,10,-2.9,0.0,5.2,8925.0,0.57,clear
WTH_00008555,2025-12-23,11,2.1,1.33,3.8,1593.0,0.65,rain
WTH_00008556,2025-12-23,12,1.7,14.21,19.5,3044.0,0.53,rain
WTH_00008557,2025-12-23,13,-3.6,0.0,7.1,8178.0,0.15,clear
WTH_00008558,2025-12-23,14,-1.7,0.0,17.5,11987.0,0.49,clear
WTH_00008559,2025-12-23,15,-2.6,0.0,17.7,9986.0,0.1,clear
WTH_00008560,2025-12-23,16,-3.1,0.0,9.3,6077.0,0.06,clear
WTH_00008561,2025-12-23,17,-0.1,0.0,13.8,10056.0,0.41,clear
WTH_00008562,2025-12-23,18,-0.2,0.0,15.4,10870.0,0.4,clear
WTH_00008563,2025-12-23,19,-1.0,0.0,9.1,6317.0,0.39,clear
WTH_00008564,2025-12-23,20,1.8,0.0,8.4,10764.0,0.42,clear
WTH_00008565,2025-12-23,21,2.5,0.0,22.1,6193.0,0.38,clear
WTH_00008566,2025-12-23,22,5.4,0.0,16.8,10358.0,0.09,clear
WTH_00008567,2025-12-23,23,2.6,0.0,5.8,8847.0,0.52,clear
WTH_00008568,2025-12-24,0,7.7,1.89,23.3,1114.0,0.58,rain
WTH_00008569,2025-12-24,1,2.8,1.47,33.4,2658.0,0.63,rain
WTH_00008570,2025-12-24,2,4.7,6.62,23.6,943.0,0.6,rain
WTH_00008571,2025-12-24,3,4.2,8.35,46.9,3450.0,0.69,storm
WTH_00008572,2025-12-24,4,6.0,3.17,24.3,3529.0,0.62,rain
WTH_00008573,2025-12-24,5,2.9,8.8,32.6,3270.0,0.94,storm
WTH_00008574,2025-12-24,6,4.7,7.58,30.7,2277.0,0.59,rain
WTH_00008575,2025-12-24,7,3.1,3.1,19.8,3154.0,0.68,rain
WTH_00008576,2025-12-24,8,2.8,7.42,22.9,848.0,0.58,rain
WTH_00008577,2025-12-24,9,1.5,11.16,30.2,1412.0,0.63,snow
WTH_00008578,2025-12-24,10,2.9,3.82,28.4,1728.0,0.53,rain
WTH_00008579,2025-12-24,11,-2.8,8.8,26.3,691.0,0.89,snow
WTH_00008580,2025-12-24,12,-3.4,4.39,16.0,1157.0,0.59,snow
WTH_00008581,2025-12-24,13,0.4,4.98,20.4,2389.0,0.61,snow
WTH_00008582,2025-12-24,14,-1.9,11.49,25.7,1743.0,0.52,snow
WTH_00008583,2025-12-24,15,-3.3,1.52,27.0,2698.0,0.75,snow
WTH_00008584,2025-12-24,16,-2.7,10.56,18.3,2419.0,0.57,snow
WTH_00008585,2025-12-24,17,-5.0,6.21,18.6,2840.0,0.55,snow
WTH_00008586,2025-12-24,18,1.9,1.78,18.2,2880.0,0.89,rain
WTH_00008587,2025-12-24,19,0.5,2.8,21.8,2106.0,0.79,snow
WTH_00008588,2025-12-24,20,2.0,10.95,23.0,3326.0,0.45,storm
WTH_00008589,2025-12-24,21,-0.3,5.62,18.6,707.0,1.0,snow
WTH_00008590,2025-12-24,22,3.0,13.54,47.4,3841.0,0.47,storm
WTH_00008591,2025-12-24,23,4.3,11.55,19.1,3420.0,0.51,storm
WTH_00008592,2025-12-25,0,4.7,0.0,3.5,7156.0,0.21,clear
WTH_00008593,2025-12-25,1,5.0,0.0,15.8,6815.0,0.21,clear
WTH_00008594,2025-12-25,2,7.0,0.0,35.6,10660.0,0.08,clear
WTH_00008595,2025-12-25,3,6.2,0.0,12.0,8384.0,0.52,clear
