witness_id,home_borough,total_reports,reports_with_photo,avg_statement_certainty,preferred_report_channel
WIT_00016774,Staten_Island,7,2,0.285,mobile_app
WIT_00016775,Bronx,11,4,0.174,mobile_app
WIT_00016776,Manhattan,17,2,0.497,mobile_app
WIT_00016777,Manhattan,15,9,0.462,mobile_app
WIT_00016778,Bronx,12,4,0.252,mobile_app
WIT_00016779,Staten_Island,4,2,0.185,mobile_app
WIT_00016780,Queens,8,1,0.29,mobile_app
WIT_00016781,Manhattan,20,9,0.326,mobile_app
WIT_00016782,Manhattan,15,5,0.22,mobile_app
WIT_00016783,Staten_Island,10,1,0.209,mobile_app
WIT_00016784,Queens,17,3,0.436,mobile_app
WIT_00016785,Bronx,10,2,0.239,mobile_app
WIT_00016786,Brooklyn,21,12,0.433,mobile_app
WIT_00016787,Queens,21,11,0.32,mobile_app
WIT_00016788,Staten_Island,10,5,0.386,mobile_app
WIT_00016789,Brooklyn,19,8,0.549,mobile_app
WIT_00016790,Bronx,5,4,0.419,mobile_app
WIT_00016791,Queens,13,2,0.309,mobile_app
WIT_00016792,Manhattan,10,3,0.205,mobile_app
WIT_00016793,Bronx,16,7,0.437,mobile_app
WIT_00016794,Brooklyn,12,4,0.137,mobile_app
WIT_00016795,Brooklyn,21,10,0.313,mobile_app
WIT_00016796,Brooklyn,18,10,0.44,mobile_app
WIT_00016797,Queens,15,2,0.131,mobile_app
WIT_00016798,Queens,12,6,0.414,mobile_app
WIT_00016799,Bronx,11,3,0.355,mobile_app
WIT_00016800,Staten_Island,5,1,0.274,mobile_app
WIT_00016801,Staten_Island,5,2,0.441,mobile_app
WIT_00016802,Queens,16,9,0.465,mobile_app
WIT_00016803,Bronx,7,3,0.421,mobile_app
WIT_00016804,Queens,15,8,0.246,mobile_app
WIT_00016805,Queens,19,8,0.359,social_media
WIT_00016806,Brooklyn,16,7,0.212,mobile_app
WIT_00016807,Manhattan,13,8,0.505,anonymous_tip
WIT_00016808,Bronx,12,7,0.387,mobile_app
WIT_00016809,Staten_Island,8,3,0.401,mobile_app
WIT_00016810,Staten_Island,5,2,0.466,mobile_app
WIT_00016811,Staten_Island,10,5,0.482,mobile_app
WIT_00016812,Brooklyn,21,9,0.378,mobile_app
WIT_00016813,Manhattan,11,6,0.383,anonymous_tip
WIT_00016814,Brooklyn,15,9,0.206,mobile_app
WIT_00016815,Staten_Island,6,3,0.278,camera_network
WIT_00016816,Staten_Island,4,3,0.58,mobile_app
WIT_00016817,Manhattan,18,5,0.454,mobile_app
WIT_00016818,Manhattan,12,2,0.331,anonymous_tip
WIT_00016819,Brooklyn,17,2,0.096,mobile_app
WIT_00016820,Staten_Island,6,3,0.598,social_media
WIT_00016821,Staten_Island,6,2,0.354,mobile_app
WIT_00016822,Bronx,10,5,0.481,social_media
WIT_00016823,Manhattan,12,5,0.339,mobile_app
WIT_00016824,Staten_Island,9,4,0.461,mobile_app
WIT_00016825,Manhattan,17,7,0.228,mobile_app
WIT_00016826,Brooklyn,26,12,0.254,mobile_app
WIT_00016827,Brooklyn,16,7,0.175,mobile_app
WIT_00016828,Queens,14,3,0.103,police_scanner
WIT_00016829,Brooklyn,18,5,0.238,mobile_app
WIT_00016830,Manhattan,18,9,0.522,mobile_app
WIT_00016831,Brooklyn,22,8,0.446,mobile_app
WIT_00016832,Queens,13,8,0.192,mobile_app
WIT_00016833,Staten_Island,6,4,0.494,mobile_app
WIT_00016834,Staten_Island,11,7,0.449,police_scanner
WIT_00016835,Queens,17,5,0.402,mobile_app
WIT_00016836,Manhattan,11,2,0.506,mobile_app
WIT_00016837,Manhattan,11,6,0.466,mobile_app
WIT_00016838,Manhattan,20,5,0.18,mobile_app
WIT_00016839,Queens,10,4,0.519,police_scanner
WIT_00016840,Manhattan,11,3,0.444,mobile_app
WIT_00016841,Queens,28,7,0.306,anonymous_tip
WIT_00016842,Manhattan,13,3,0.208,mobile_app
WIT_00016843,Manhattan,16,2,0.128,mobile_app
WIT_00016844,Staten_Island,6,1,0.204,anonymous_tip
WIT_00016845,Bronx,11,3,0.183,mobile_app
WIT_00016846,Manhattan,10,5,0.528,social_media
WIT_00016847,Staten_Island,10,2,0.409,mobile_app
WIT_00016848,Brooklyn,22,6,0.486,mobile_app
WIT_00016849,Queens,17,6,0.204,mobile_app
WIT_00016850,Manhattan,11,3,0.212,mobile_app
WIT_00016851,Brooklyn,17,3,0.302,mobile_app
WIT_00016852,Manhattan,26,9,0.529,mobile_app
WIT_00016853,Brooklyn,12,3,0.377,mobile_app
WIT_00016854,Manhattan,18,7,0.408,mobile_app
WIT_00016855,Staten_Island,5,4,0.404,mobile_app
WIT_00016856,Manhattan,9,3,0.35,police_scanner
WIT_00016857,Staten_Island,3,0,0.446,mobile_app
WIT_00016858,Brooklyn,19,7,0.183,mobile_app
WIT_00016859,Staten_Island,6,4,0.286,camera_network
WIT_00016860,Manhattan,21,6,0.287,mobile_app
WIT_00016861,Manhattan,16,3,0.329,mobile_app
WIT_00016862,Manhattan,10,3,0.162,mobile_app
WIT_00016863,Staten_Island,8,3,0.129,social_media
WIT_00016864,Manhattan,21,9,0.574,mobile_app
WIT_00016865,Bronx,13,6,0.515,mobile_app
WIT_00016866,Queens,11,6,0.381,mobile_app
WIT_00016867,Staten_Island,6,1,0.564,mobile_app
WIT_00016868,Bronx,8,2,0.158,mobile_app
WIT_00016869,Brooklyn,20,4,0.207,mobile_app
WIT_00016870,Manhattan,13,5,0.315,mobile_app
WIT_00016871,Queens,13,3,0.198,police_scanner
WIT_00016872,Manhattan,15,6,0.515,social_media
WIT_00016873,Bronx,15,6,0.587,mobile_app
WIT_00016874,Manhattan,18,6,0.144,mobile_app
WIT_00016875,Staten_Island,6,3,0.248,police_scanner
WIT_00016876,Manhattan,14,5,0.416,mobile_app
WIT_00016877,Staten_Island,8,4,0.458,mobile_app
WIT_00016878,Manhattan,16,9,0.512,mobile_app
WIT_00016879,Queens,12,3,0.142,mobile_app
WIT_00016880,Bronx,8,2,0.279,mobile_app
WIT_00016881,Manhattan,13,2,0.214,mobile_app
WIT_00016882,Staten_Island,10,5,0.245,social_media
WIT_00016883,Brooklyn,15,6,0.395,mobile_app
WIT_00016884,Staten_Island,7,3,0.438,anonymous_tip
WIT_00016885,Brooklyn,13,4,0.238,mobile_app
WIT_00016886,Brooklyn,15,6,0.141,mobile_app
WIT_00016887,Manhattan,18,4,0.282,mobile_app
WIT_00016888,Manhattan,10,5,0.223,mobile_app
WIT_00016889,Bronx,12,7,0.45,mobile_app
WIT_00016890,Manhattan,20,10,0.402,mobile_app
WIT_00016891,Manhattan,25,10,0.266,mobile_app
WIT_00016892,Bronx,13,5,0.453,mobile_app
WIT_00016893,Brooklyn,13,7,0.377,anonymous_tip
WIT_00016894,Bronx,11,5,0.164,mobile_app
WIT_00016895,Brooklyn,25,8,0.285,mobile_app
WIT_00016896,Manhattan,16,8,0.489,mobile_app
WIT_00016897,Manhattan,20,9,0.313,mobile_app
WIT_00016898,Staten_Island,14,6,0.304,mobile_app
WIT_00016899,Bronx,8,2,0.344,mobile_app
WIT_00016900,Brooklyn,13,4,0.48,anonymous_tip
WIT_00016901,Bronx,5,2,0.133,mobile_app
WIT_00016902,Brooklyn,13,3,0.226,camera_network
WIT_00016903,Manhattan,12,6,0.466,mobile_app
WIT_00016904,Brooklyn,9,2,0.251,social_media
WIT_00016905,Bronx,6,1,0.375,mobile_app
WIT_00016906,Staten_Island,5,3,0.264,mobile_app
WIT_00016907,Manhattan,21,11,0.216,mobile_app
WIT_00016908,Manhattan,13,4,0.233,mobile_app
WIT_00016909,Queens,12,6,0.47,mobile_app
WIT_00016910,Staten_Island,6,1,0.452,mobile_app
WIT_00016911,Queens,25,10,0.456,mobile_app
WIT_00016912,Brooklyn,19,8,0.226,mobile_app
WIT_00016913,Queens,15,7,0.437,mobile_app
WIT_00016914,Staten_Island,8,1,0.266,mobile_app
WIT_00016915,Bronx,13,4,0.265,mobile_app
WIT_00016916,Bronx,8,1,0.123,mobile_app
WIT_00016917,Manhattan,9,2,0.115,mobile_app
WIT_00016918,Manhattan,13,5,0.24,anonymous_tip
WIT_00016919,Manhattan,11,4,0.459,mobile_app
WIT_00016920,Brooklyn,16,2,0.478,mobile_app
WIT_00016921,Bronx,6,1,0.154,social_media
WIT_00016922,Queens,22,7,0.283,mobile_app
WIT_00016923,Bronx,10,2,0.491,mobile_app
WIT_00016924,Queens,20,3,0.104,mobile_app
WIT_00016925,Manhattan,13,7,0.315,mobile_app
WIT_00016926,Bronx,16,5,0.368,social_media
WIT_00016927,Bronx,12,5,0.373,mobile_app
WIT_00016928,Manhattan,12,6,0.395,mobile_app
WIT_00016929,Manhattan,21,5,0.516,mobile_app
WIT_00016930,Queens,11,2,0.391,mobile_app
WIT_00016931,Queens,14,11,0.285,mobile_app
WIT_00016932,Manhattan,15,2,0.452,mobile_app
WIT_00016933,Bronx,13,2,0.409,anonymous_tip
WIT_00016934,Bronx,7,4,0.295,social_media
WIT_00016935,Brooklyn,13,5,0.378,mobile_app
WIT_00016936,Bronx,12,3,0.56,social_media
WIT_00016937,Queens,18,8,0.533,mobile_app
WIT_00016938,Manhattan,11,3,0.281,mobile_app
WIT_00016939,Manhattan,12,2,0.104,mobile_app
WIT_00016940,Staten_Island,7,5,0.471,social_media
WIT_00016941,Queens,20,3,0.107,mobile_app
WIT_00016942,Brooklyn,17,8,0.415,mobile_app
WIT_00016943,Bronx,5,1,0.264,mobile_app
WIT_00016944,Bronx,11,3,0.442,mobile_app
WIT_00016945,Manhattan,14,2,0.427,mobile_app
WIT_00016946,Queens,15,10,0.419,mobile_app
WIT_00016947,Staten_Island,10,3,0.45,mobile_app
WIT_00016948,Queens,17,1,0.439,social_media
WIT_00016949,Brooklyn,15,3,0.502,mobile_app
WIT_00016950,Manhattan,14,8,0.366,anonymous_tip
WIT_00016951,Queens,12,6,0.379,mobile_app
WIT_00016952,Manhattan,17,8,0.478,mobile_app
WIT_00016953,Staten_Island,7,1,0.493,mobile_app
WIT_00016954,Manhattan,14,4,0.502,mobile_app
WIT_00016955,Manhattan,16,4,0.289,mobile_app
WIT_00016956,Queens,19,7,0.278,mobile_app
WIT_00016957,Bronx,12,5,0.461,mobile_app
WIT_00016958,Manhattan,15,9,0.515,mobile_app
WIT_00016959,Manhattan,19,7,0.431,mobile_app
WIT_00016960,Manhattan,12,4,0.377,mobile_app
WIT_00016961,Manhattan,10,2,0.303,mobile_app
WIT_00016962,Bronx,12,4,0.178,social_media
WIT_00016963,Bronx,5,1,0.208,mobile_app
WIT_00016964,Manhattan,23,7,0.349,mobile_app
WIT_00016965,Bronx,11,5,0.587,mobile_app
WIT_00016966,Staten_Island,4,0,0.135,anonymous_tip
WIT_00016967,Manhattan,12,7,0.43,mobile_app
WIT_00016968,Brooklyn,23,9,0.2,mobile_app
WIT_00016969,Staten_Island,10,3,0.52,mobile_app
WIT_00016970,Brooklyn,22,14,0.238,mobile_app
WIT_00016971,Brooklyn,18,6,0.376,social_media
WIT_00016972,Manhattan,12,7,0.179,mobile_app
WIT_00016973,Bronx,6,0,0.213,mobile_app
WIT_00016974,Manhattan,18,6,0.367,mobile_app
WIT_00016975,Queens,16,3,0.344,police_scanner
WIT_00016976,Brooklyn,15,6,0.206,mobile_app
WIT_00016977,Bronx,11,4,0.363,mobile_app
WIT_00016978,Manhattan,10,5,0.425,anonymous_tip
WIT_00016979,Queens,11,3,0.608,mobile_app
WIT_00016980,Brooklyn,20,8,0.387,mobile_app
WIT_00016981,Manhattan,21,6,0.194,police_scanner
WIT_00016982,Manhattan,10,7,0.34,mobile_app
WIT_00016983,Brooklyn,13,4,0.409,mobile_app
WIT_00016984,Manhattan,21,7,0.377,mobile_app
WIT_00016985,Brooklyn,19,8,0.086,social_media
WIT_00016986,Bronx,12,4,0.196,mobile_app
WIT_00016987,Brooklyn,7,3,0.205,mobile_app
WIT_00016988,Bronx,11,3,0.392,camera_network
WIT_00016989,Manhattan,16,4,0.468,mobile_app
WIT_00016990,Queens,14,2,0.31,mobile_app
WIT_00016991,Manhattan,21,8,0.523,mobile_app
WIT_00016992,Brooklyn,15,7,0.525,mobile_app
WIT_00016993,Brooklyn,18,7,0.289,mobile_app
WIT_00016994,Manhattan,15,7,0.451,mobile_app
WIT_00016995,Staten_Island,7,3,0.292,mobile_app
WIT_00016996,Brooklyn,9,2,0.246,police_scanner
WIT_00016997,Staten_Island,6,1,0.154,mobile_app
WIT_00016998,Queens,16,7,0.451,mobile_app
WIT_00016999,Brooklyn,18,8,0.286,mobile_app
WIT_00017000,Bronx,11,5,0.426,mobile_app
WIT_00017001,Queens,15,5,0.376,mobile_app
WIT_00017002,Queens,13,4,0.546,mobile_app
WIT_00017003,Manhattan,13,5,0.495,mobile_app
WIT_00017004,Manhattan,14,3,0.319,mobile_app
WIT_00017005,Brooklyn,14,6,0.48,mobile_app
WIT_00017006,Staten_Island,8,3,0.218,mobile_app
WIT_00017007,Queens,7,3,0.469,mobile_app
WIT_00017008,Brooklyn,15,6,0.375,mobile_app
WIT_00017009,Bronx,6,2,0.179,social_media
WIT_00017010,Manhattan,17,7,0.424,mobile_app
WIT_00017011,Manhattan,16,6,0.3,mobile_app
WIT_00017012,Manhattan,13,6,0.58,mobile_app
WIT_00017013,Bronx,12,4,0.448,mobile_app
WIT_00017014,Manhattan,9,2,0.148,camera_network
WIT_00017015,Brooklyn,21,6,0.289,mobile_app
WIT_00017016,Brooklyn,10,4,0.411,social_media
WIT_00017017,Brooklyn,18,12,0.449,mobile_app
WIT_00017018,Bronx,6,3,0.605,anonymous_tip
WIT_00017019,Bronx,7,1,0.384,mobile_app
WIT_00017020,Brooklyn,17,7,0.34,mobile_app
WIT_00017021,Manhattan,14,4,0.449,mobile_app
WIT_00017022,Manhattan,18,9,0.339,mobile_app
WIT_00017023,Queens,22,6,0.214,mobile_app
WIT_00017024,Staten_Island,4,2,0.398,mobile_app
WIT_00017025,Brooklyn,16,6,0.201,mobile_app
WIT_00017026,Queens,18,6,0.555,mobile_app
WIT_00017027,Manhattan,22,6,0.174,mobile_app
WIT_00017028,Brooklyn,10,2,0.511,mobile_app
WIT_00017029,Staten_Island,3,1,0.218,mobile_app
WIT_00017030,Bronx,9,5,0.317,police_scanner
WIT_00017031,Queens,15,9,0.507,mobile_app
WIT_00017032,Bronx,11,5,0.317,mobile_app
WIT_00017033,Manhattan,19,10,0.369,mobile_app
WIT_00017034,Manhattan,12,8,0.556,mobile_app
WIT_00017035,Bronx,10,2,0.335,mobile_app
WIT_00017036,Queens,20,5,0.253,mobile_app
WIT_00017037,Manhattan,23,10,0.422,mobile_app
WIT_00017038,Queens,18,4,0.171,mobile_app
WIT_00017039,Brooklyn,9,5,0.222,police_scanner
WIT_00017040,Queens,14,4,0.32,mobile_app
WIT_00017041,Queens,20,5,0.145,mobile_app
WIT_00017042,Bronx,10,2,0.542,mobile_app
WIT_00017043,Manhattan,14,5,0.248,mobile_app
WIT_00017044,Queens,10,5,0.339,mobile_app
WIT_00017045,Manhattan,15,7,0.35,mobile_app
WIT_00017046,Bronx,7,1,0.185,social_media
WIT_00017047,Staten_Island,5,1,0.224,social_media
WIT_00017048,Queens,17,6,0.448,mobile_app
WIT_00017049,Staten_Island,8,4,0.58,mobile_app
WIT_00017050,Manhattan,9,5,0.229,mobile_app
WIT_00017051,Staten_Island,6,2,0.125,camera_network
WIT_00017052,Manhattan,16,7,0.48,police_scanner
WIT_00017053,Brooklyn,16,5,0.369,mobile_app
WIT_00017054,Brooklyn,8,4,0.477,mobile_app
WIT_00017055,Queens,9,4,0.51,mobile_app
WIT_00017056,Bronx,12,4,0.444,police_scanner
WIT_00017057,Brooklyn,19,10,0.418,mobile_app
WIT_00017058,Queens,13,3,0.261,mobile_app
WIT_00017059,Manhattan,13,5,0.327,mobile_app
WIT_00017060,Brooklyn,16,7,0.26,police_scanner
WIT_00017061,Brooklyn,15,5,0.412,mobile_app
WIT_00017062,Bronx,12,5,0.381,mobile_app
WIT_00017063,Bronx,15,4,0.371,mobile_app
WIT_00017064,Manhattan,14,3,0.251,mobile_app
WIT_00017065,Brooklyn,17,4,0.5,mobile_app
WIT_00017066,Queens,7,2,0.384,social_media
WIT_00017067,Queens,12,4,0.207,mobile_app
WIT_00017068,Manhattan,17,7,0.34,mobile_app
WIT_00017069,Bronx,12,5,0.167,mobile_app
WIT_00017070,Brooklyn,14,4,0.518,mobile_app
WIT_00017071,Brooklyn,15,4,0.254,mobile_app
WIT_00017072,Bronx,14,3,0.463,mobile_app
WIT_00017073,Manhattan,7,1,0.446,mobile_app
WIT_00017074,Manhattan,18,3,0.104,mobile_app
WIT_00017075,Manhattan,13,4,0.483,mobile_app
WIT_00017076,Queens,20,4,0.329,mobile_app
WIT_00017077,Manhattan,21,8,0.378,mobile_app
WIT_00017078,Manhattan,7,3,0.398,police_scanner
WIT_00017079,Bronx,16,10,0.345,mobile_app
WIT_00017080,Bronx,16,10,0.293,mobile_app
WIT_00017081,Staten_Island,6,1,0.372,social_media
WIT_00017082,Manhattan,18,8,0.286,anonymous_tip
WIT_00017083,Queens,14,7,0.243,mobile_app
WIT_00017084,Manhattan,14,4,0.266,social_media
WIT_00017085,Manhattan,7,2,0.427,police_scanner
WIT_00017086,Brooklyn,21,11,0.448,mobile_app
WIT_00017087,Bronx,11,2,0.237,mobile_app
WIT_00017088,Manhattan,14,3,0.184,mobile_app
WIT_00017089,Manhattan,14,3,0.489,mobile_app
WIT_00017090,Manhattan,20,8,0.27,mobile_app
WIT_00017091,Queens,11,6,0.307,mobile_app
WIT_00017092,Brooklyn,12,5,0.404,mobile_app
WIT_00017093,Staten_Island,7,1,0.409,mobile_app
WIT_00017094,Queens,14,6,0.507,mobile_app
WIT_00017095,Bronx,15,10,0.236,mobile_app
WIT_00017096,Manhattan,11,3,0.374,mobile_app
WIT_00017097,Manhattan,17,5,0.376,mobile_app
WIT_00017098,Manhattan,18,7,0.218,mobile_app
WIT_00017099,Brooklyn,15,6,0.227,mobile_app
WIT_00017100,Brooklyn,16,4,0.523,mobile_app
WIT_00017101,Manhattan,13,3,0.352,mobile_app
WIT_00017102,Queens,9,2,0.259,mobile_app
WIT_00017103,Staten_Island,9,2,0.5,mobile_app
WIT_00017104,Queens,6,2,0.256,mobile_app
WIT_00017105,Brooklyn,12,5,0.516,mobile_app
WIT_00017106,Bronx,17,4,0.424,mobile_app
WIT_00017107,Manhattan,12,6,0.389,mobile_app
WIT_00017108,Queens,18,8,0.286,mobile_app
WIT_00017109,Bronx,10,3,0.53,social_media
WIT_00017110,Manhattan,21,8,0.471,camera_network
WIT_00017111,Bronx,7,0,0.31,mobile_app
WIT_00017112,Manhattan,16,3,0.346,mobile_app
WIT_00017113,Staten_Island,4,2,0.269,mobile_app
WIT_00017114,Brooklyn,15,10,0.442,mobile_app
WIT_00017115,Manhattan,14,5,0.297,mobile_app
WIT_00017116,Staten_Island,10,2,0.299,mobile_app
WIT_00017117,Brooklyn,13,5,0.146,mobile_app
WIT_00017118,Bronx,14,5,0.445,mobile_app
WIT_00017119,Manhattan,14,6,0.198,mobile_app
WIT_00017120,Queens,13,2,0.454,mobile_app
WIT_00017121,Queens,16,6,0.39,mobile_app
WIT_00017122,Manhattan,18,9,0.581,mobile_app
WIT_00017123,Queens,17,3,0.308,mobile_app
WIT_00017124,Manhattan,11,4,0.575,mobile_app
WIT_00017125,Brooklyn,11,2,0.465,social_media
WIT_00017126,Queens,15,6,0.516,mobile_app
WIT_00017127,Manhattan,12,4,0.454,mobile_app
WIT_00017128,Queens,18,9,0.461,mobile_app
WIT_00017129,Manhattan,15,8,0.341,mobile_app
WIT_00017130,Manhattan,15,6,0.456,mobile_app
WIT_00017131,Bronx,7,3,0.125,mobile_app
WIT_00017132,Queens,11,4,0.39,mobile_app
WIT_00017133,Manhattan,15,6,0.603,mobile_app
WIT_00017134,Staten_Island,10,5,0.428,mobile_app
WIT_00017135,Staten_Island,6,4,0.393,social_media
WIT_00017136,Staten_Island,3,2,0.305,anonymous_tip
WIT_00017137,Queens,15,9,0.35,mobile_app
WIT_00017138,Manhattan,14,2,0.239,mobile_app
WIT_00017139,Brooklyn,5,3,0.248,mobile_app
WIT_00017140,Brooklyn,13,4,0.427,mobile_app
WIT_00017141,Manhattan,19,5,0.284,anonymous_tip
WIT_00017142,Staten_Island,7,2,0.169,mobile_app
WIT_00017143,Manhattan,11,1,0.225,mobile_app
WIT_00017144,Queens,8,3,0.362,mobile_app
WIT_00017145,Bronx,8,3,0.207,social_media
WIT_00017146,Manhattan,13,4,0.386,mobile_app
WIT_00017147,Manhattan,13,3,0.369,mobile_app
WIT_00017148,Bronx,14,2,0.177,mobile_app
WIT_00017149,Queens,11,2,0.343,mobile_app
WIT_00017150,Brooklyn,18,8,0.475,mobile_app
WIT_00017151,Manhattan,18,7,0.33,mobile_app
WIT_00017152,Queens,17,8,0.13,mobile_app
WIT_00017153,Brooklyn,12,4,0.36,mobile_app
WIT_00017154,Queens,9,5,0.528,mobile_app
WIT_00017155,Bronx,10,6,0.207,mobile_app
WIT_00017156,Brooklyn,13,5,0.523,mobile_app
WIT_00017157,Bronx,13,3,0.253,camera_network
WIT_00017158,Bronx,11,3,0.512,mobile_app
WIT_00017159,Brooklyn,21,7,0.441,mobile_app
WIT_00017160,Manhattan,13,4,0.282,social_media
WIT_00017161,Bronx,10,3,0.328,mobile_app
WIT_00017162,Manhattan,14,5,0.195,mobile_app
WIT_00017163,Manhattan,15,5,0.292,mobile_app
WIT_00017164,Manhattan,15,8,0.316,mobile_app
WIT_00017165,Manhattan,19,7,0.183,mobile_app
WIT_00017166,Staten_Island,6,2,0.29,mobile_app
WIT_00017167,Queens,10,2,0.138,mobile_app
WIT_00017168,Staten_Island,1,1,0.52,social_media
WIT_00017169,Brooklyn,13,5,0.353,mobile_app
WIT_00017170,Manhattan,12,6,0.29,mobile_app
WIT_00017171,Brooklyn,16,8,0.328,social_media
WIT_00017172,Manhattan,9,3,0.53,mobile_app
WIT_00017173,Queens,18,6,0.506,mobile_app
WIT_00017174,Brooklyn,22,8,0.211,camera_network
WIT_00017175,Brooklyn,21,9,0.108,mobile_app
WIT_00017176,Queens,9,3,0.145,mobile_app
WIT_00017177,Queens,17,10,0.302,anonymous_tip
WIT_00017178,Brooklyn,12,4,0.423,mobile_app
WIT_00017179,Bronx,16,7,0.418,mobile_app
WIT_00017180,Bronx,11,3,0.35,mobile_app
WIT_00017181,Staten_Island,6,4,0.344,anonymous_tip
WIT_00017182,Staten_Island,11,2,0.475,mobile_app
WIT_00017183,Staten_Island,8,3,0.232,police_scanner
WIT_00017184,Manhattan,13,6,0.308,mobile_app
WIT_00017185,Brooklyn,13,3,0.333,mobile_app
WIT_00017186,Manhattan,15,9,0.317,mobile_app
WIT_00017187,Brooklyn,8,1,0.062,anonymous_tip
WIT_00017188,Brooklyn,20,7,0.394,mobile_app
WIT_00017189,Manhattan,19,4,0.333,mobile_app
WIT_00017190,Brooklyn,6,3,0.365,mobile_app
WIT_00017191,Queens,14,8,0.467,mobile_app
WIT_00017192,Manhattan,9,5,0.304,mobile_app
WIT_00017193,Queens,14,3,0.346,mobile_app
WIT_00017194,Bronx,16,5,0.323,mobile_app
WIT_00017195,Brooklyn,19,6,0.424,mobile_app
WIT_00017196,Brooklyn,14,6,0.392,mobile_app
WIT_00017197,Manhattan,17,6,0.219,mobile_app
WIT_00017198,Bronx,10,4,0.475,social_media
WIT_00017199,Queens,15,4,0.406,mobile_app
WIT_00017200,Brooklyn,15,7,0.306,mobile_app
WIT_00017201,Manhattan,13,5,0.443,mobile_app
WIT_00017202,Queens,17,2,0.435,mobile_app
WIT_00017203,Bronx,11,5,0.397,mobile_app
WIT_00017204,Manhattan,15,9,0.387,mobile_app
WIT_00017205,Queens,10,3,0.152,social_media
WIT_00017206,Staten_Island,8,3,0.235,social_media
WIT_00017207,Brooklyn,18,6,0.214,mobile_app
WIT_00017208,Bronx,12,6,0.352,mobile_app
WIT_00017209,Manhattan,13,4,0.247,mobile_app
WIT_00017210,Manhattan,20,5,0.149,mobile_app
WIT_00017211,Bronx,11,5,0.211,mobile_app
WIT_00017212,Bronx,5,3,0.318,mobile_app
WIT_00017213,Queens,9,4,0.255,police_scanner
WIT_00017214,Bronx,10,4,0.232,police_scanner
WIT_00017215,Manhattan,17,5,0.342,mobile_app
WIT_00017216,Manhattan,14,2,0.302,mobile_app
WIT_00017217,Bronx,22,10,0.307,mobile_app
WIT_00017218,Manhattan,12,3,0.433,mobile_app
WIT_00017219,Manhattan,14,5,0.165,mobile_app
WIT_00017220,Staten_Island,4,2,0.233,social_media
WIT_00017221,Manhattan,18,9,0.359,mobile_app
WIT_00017222,Staten_Island,3,1,0.657,mobile_app
WIT_00017223,Queens,21,5,0.263,mobile_app
WIT_00017224,Brooklyn,19,9,0.5,mobile_app
WIT_00017225,Brooklyn,17,9,0.374,mobile_app
WIT_00017226,Staten_Island,8,2,0.452,mobile_app
WIT_00017227,Queens,12,6,0.36,mobile_app
WIT_00017228,Manhattan,17,7,0.235,mobile_app
WIT_00017229,Manhattan,8,3,0.27,social_media
WIT_00017230,Manhattan,13,3,0.402,anonymous_tip
WIT_00017231,Brooklyn,12,6,0.48,mobile_app
WIT_00017232,Staten_Island,5,3,0.12,mobile_app
WIT_00017233,Bronx,5,1,0.35,social_media
WIT_00017234,Queens,16,8,0.34,mobile_app
WIT_00017235,Brooklyn,14,3,0.345,mobile_app
WIT_00017236,Manhattan,18,6,0.303,mobile_app
WIT_00017237,Queens,11,4,0.508,mobile_app
WIT_00017238,Manhattan,11,2,0.504,mobile_app
WIT_00017239,Bronx,8,4,0.16,anonymous_tip
WIT_00017240,Manhattan,13,3,0.305,mobile_app
WIT_00017241,Staten_Island,7,4,0.517,mobile_app
WIT_00017242,Queens,20,9,0.426,mobile_app
WIT_00017243,Manhattan,9,3,0.183,anonymous_tip
WIT_00017244,Manhattan,12,4,0.307,mobile_app
WIT_00017245,Queens,19,9,0.159,mobile_app
WIT_00017246,Manhattan,7,2,0.331,police_scanner
WIT_00017247,Bronx,12,7,0.403,mobile_app
WIT_00017248,Queens,11,3,0.333,mobile_app
WIT_00017249,Queens,18,7,0.302,mobile_app
WIT_00017250,Manhattan,13,3,0.46,mobile_app
WIT_00017251,Brooklyn,15,5,0.366,mobile_app
WIT_00017252,Staten_Island,8,2,0.259,mobile_app
WIT_00017253,Manhattan,21,5,0.357,mobile_app
WIT_00017254,Brooklyn,20,8,0.55,mobile_app
WIT_00017255,Manhattan,14,10,0.356,mobile_app
WIT_00017256,Queens,12,6,0.255,anonymous_tip
WIT_00017257,Staten_Island,13,5,0.318,anonymous_tip
WIT_00017258,Queens,9,7,0.276,mobile_app
WIT_00017259,Queens,14,4,0.494,social_media
WIT_00017260,Brooklyn,18,2,0.387,mobile_app
WIT_00017261,Manhattan,10,3,0.319,mobile_app
WIT_00017262,Manhattan,11,4,0.143,mobile_app
WIT_00017263,Queens,16,6,0.309,mobile_app
WIT_00017264,Brooklyn,12,3,0.56,mobile_app
