sequence_id,split,hist_t-5_lat,hist_t-5_lon,hist_t-5_hours_before_target,hist_t-4_lat,hist_t-4_lon,hist_t-4_hours_before_target,hist_t-3_lat,hist_t-3_lon,hist_t-3_hours_before_target,hist_t-2_lat,hist_t-2_lon,hist_t-2_hours_before_target,hist_t-1_lat,hist_t-1_lon,hist_t-1_hours_before_target,target_timestamp,target_latitude,target_longitude
SEQ_0029116,train,40.62376,-73.90446,1.574,40.77284,-73.83121,1.319,40.82489,-73.87056,1.006,40.7379,-73.74292,0.851,40.6565,-73.75392,0.685,2025-10-18 01:48:54.000000000,40.81332,-73.9666
SEQ_0029117,train,40.77284,-73.83121,1.505,40.82489,-73.87056,1.191,40.7379,-73.74292,1.036,40.6565,-73.75392,0.871,40.81332,-73.9666,0.185,2025-10-18 02:00:01.000000000,40.7396,-73.99507
SEQ_0029118,train,40.82489,-73.87056,1.291,40.7379,-73.74292,1.137,40.6565,-73.75392,0.971,40.81332,-73.9666,0.286,40.7396,-73.99507,0.1,2025-10-18 02:06:02.000000000,40.72614,-74.0036
SEQ_0029119,train,40.7379,-73.74292,1.94,40.6565,-73.75392,1.774,40.81332,-73.9666,1.089,40.7396,-73.99507,0.904,40.72614,-74.0036,0.804,2025-10-18 02:54:15.000000000,40.63237,-73.91378
SEQ_0029120,train,40.6565,-73.75392,5.395,40.81332,-73.9666,4.71,40.7396,-73.99507,4.524,40.72614,-74.0036,4.424,40.63237,-73.91378,3.621,2025-10-18 06:31:29.000000000,40.86255,-73.9285
SEQ_0029121,train,40.81332,-73.9666,6.61,40.7396,-73.99507,6.424,40.72614,-74.0036,6.324,40.63237,-73.91378,5.521,40.86255,-73.9285,1.9,2025-10-18 08:25:29.000000000,40.66977,-73.84876
SEQ_0029122,train,40.7396,-73.99507,6.623,40.72614,-74.0036,6.523,40.63237,-73.91378,5.72,40.86255,-73.9285,2.099,40.66977,-73.84876,0.199,2025-10-18 08:37:25.278347865,40.7867,-73.9463
SEQ_0029123,train,40.72614,-74.0036,7.457,40.63237,-73.91378,6.654,40.86255,-73.9285,3.033,40.66977,-73.84876,1.133,40.7867,-73.9463,0.934,2025-10-18 09:33:27.915037665,40.66316,-73.89989
SEQ_0029124,train,40.63237,-73.91378,7.97,40.86255,-73.9285,4.349,40.66977,-73.84876,2.449,40.7867,-73.9463,2.25,40.66316,-73.89989,1.316,2025-10-18 10:52:27.000000000,40.77072,-73.97562
SEQ_0029125,train,40.86255,-73.9285,5.094,40.66977,-73.84876,3.194,40.7867,-73.9463,2.995,40.66316,-73.89989,2.061,40.77072,-73.97562,0.744,2025-10-18 11:37:07.000000000,40.75539,-73.9048
SEQ_0029126,train,40.66977,-73.84876,3.567,40.7867,-73.9463,3.368,40.66316,-73.89989,2.434,40.77072,-73.97562,1.117,40.75539,-73.9048,0.373,2025-10-18 11:59:29.000000000,40.85241,-73.80857
SEQ_0029127,train,40.7867,-73.9463,3.452,40.66316,-73.89989,2.518,40.77072,-73.97562,1.202,40.75539,-73.9048,0.458,40.85241,-73.80857,0.085,2025-10-18 12:04:34.000000000,40.87676,-73.81127
SEQ_0029128,train,40.66316,-73.89989,4.688,40.77072,-73.97562,3.371,40.75539,-73.9048,2.627,40.85241,-73.80857,2.254,40.87676,-73.81127,2.169,2025-10-18 14:14:44.000000000,40.65512,-73.95199
SEQ_0029129,train,40.77072,-73.97562,3.91,40.75539,-73.9048,3.166,40.85241,-73.80857,2.793,40.87676,-73.81127,2.708,40.65512,-73.95199,0.539,2025-10-18 14:47:03.000000000,40.60128,-73.9401
SEQ_0029130,train,40.75539,-73.9048,3.338,40.85241,-73.80857,2.965,40.87676,-73.81127,2.88,40.65512,-73.95199,0.711,40.60128,-73.9401,0.172,2025-10-18 14:57:22.000000000,40.64101,-73.93491
SEQ_0029131,train,40.85241,-73.80857,3.458,40.87676,-73.81127,3.373,40.65512,-73.95199,1.204,40.60128,-73.9401,0.665,40.64101,-73.93491,0.493,2025-10-18 15:26:57.000000000,40.83109,-73.89943
SEQ_0029132,train,40.87676,-73.81127,3.602,40.65512,-73.95199,1.433,40.60128,-73.9401,0.894,40.64101,-73.93491,0.722,40.83109,-73.89943,0.229,2025-10-18 15:40:43.000000000,40.8839,-73.88826
SEQ_0029133,train,40.65512,-73.95199,1.448,40.60128,-73.9401,0.909,40.64101,-73.93491,0.737,40.83109,-73.89943,0.244,40.8839,-73.88826,0.015,2025-10-18 15:41:36.000000000,40.86524,-73.89594
SEQ_0029134,train,40.60128,-73.9401,0.92,40.64101,-73.93491,0.748,40.83109,-73.89943,0.255,40.8839,-73.88826,0.026,40.86524,-73.89594,0.011,2025-10-18 15:42:16.000000000,40.87806,-73.8909
SEQ_0029135,train,40.64101,-73.93491,1.365,40.83109,-73.89943,0.872,40.8839,-73.88826,0.643,40.86524,-73.89594,0.628,40.87806,-73.8909,0.617,2025-10-18 16:19:17.000000000,40.6896,-73.95369
SEQ_0029136,train,40.83109,-73.89943,0.973,40.8839,-73.88826,0.744,40.86524,-73.89594,0.729,40.87806,-73.8909,0.718,40.6896,-73.95369,0.101,2025-10-18 16:25:21.000000000,40.67822,-73.93391
SEQ_0029137,train,40.8839,-73.88826,0.867,40.86524,-73.89594,0.852,40.87806,-73.8909,0.841,40.6896,-73.95369,0.224,40.67822,-73.93391,0.123,2025-10-18 16:32:44.689098363,40.705,-74.013
SEQ_0029138,train,40.86524,-73.89594,0.974,40.87806,-73.8909,0.963,40.6896,-73.95369,0.346,40.67822,-73.93391,0.244,40.705,-74.013,0.121,2025-10-18 16:40:01.168614117,40.71498,-74.01157
SEQ_0029139,train,40.87806,-73.8909,0.965,40.6896,-73.95369,0.348,40.67822,-73.93391,0.247,40.705,-74.013,0.123,40.71498,-74.01157,0.002,2025-10-18 16:40:08.760358717,40.70902,-74.01439
SEQ_0029140,train,40.6896,-73.95369,0.383,40.67822,-73.93391,0.282,40.705,-74.013,0.159,40.71498,-74.01157,0.038,40.70902,-74.01439,0.036,2025-10-18 16:42:17.561666560,40.71554,-74.01356
SEQ_0029141,train,40.67822,-73.93391,0.317,40.705,-74.013,0.193,40.71498,-74.01157,0.072,40.70902,-74.01439,0.07,40.71554,-74.01356,0.034,2025-10-18 16:44:20.721591027,40.64762,-73.97883
SEQ_0029142,train,40.705,-74.013,0.345,40.71498,-74.01157,0.223,40.70902,-74.01439,0.221,40.71554,-74.01356,0.185,40.64762,-73.97883,0.151,2025-10-18 16:53:25.064153488,40.58663,-73.9433
SEQ_0029143,train,40.71498,-74.01157,0.338,40.70902,-74.01439,0.336,40.71554,-74.01356,0.3,40.64762,-73.97883,0.266,40.58663,-73.9433,0.115,2025-10-18 17:00:19.000000000,40.61965,-73.93008
SEQ_0029144,train,40.70902,-74.01439,0.362,40.71554,-74.01356,0.326,40.64762,-73.97883,0.292,40.58663,-73.9433,0.141,40.61965,-73.93008,0.026,2025-10-18 17:01:52.000000000,40.61776,-73.93112
SEQ_0029145,train,40.71554,-74.01356,0.39,40.64762,-73.97883,0.355,40.58663,-73.9433,0.204,40.61965,-73.93008,0.089,40.61776,-73.93112,0.063,2025-10-18 17:05:40.000000000,40.60988,-73.94574
SEQ_0029146,train,40.64762,-73.97883,0.527,40.58663,-73.9433,0.376,40.61965,-73.93008,0.261,40.61776,-73.93112,0.235,40.60988,-73.94574,0.172,2025-10-18 17:15:58.000000000,40.59112,-73.97817
SEQ_0029147,train,40.58663,-73.9433,0.527,40.61965,-73.93008,0.412,40.61776,-73.93112,0.386,40.60988,-73.94574,0.322,40.59112,-73.97817,0.151,2025-10-18 17:25:01.000000000,40.61991,-74.00738
SEQ_0029148,train,40.61965,-73.93008,0.627,40.61776,-73.93112,0.601,40.60988,-73.94574,0.538,40.59112,-73.97817,0.366,40.61991,-74.00738,0.216,2025-10-18 17:37:57.131324088,40.7542,-73.97572
SEQ_0029149,train,40.61776,-73.93112,0.697,40.60988,-73.94574,0.634,40.59112,-73.97817,0.462,40.61991,-74.00738,0.311,40.7542,-73.97572,0.096,2025-10-18 17:43:41.000000000,40.74907,-73.99463
SEQ_0029150,train,40.60988,-73.94574,1.083,40.59112,-73.97817,0.911,40.61991,-74.00738,0.76,40.7542,-73.97572,0.545,40.74907,-73.99463,0.449,2025-10-18 18:10:38.000000000,40.61594,-74.01878
SEQ_0029151,train,40.59112,-73.97817,1.147,40.61991,-74.00738,0.996,40.7542,-73.97572,0.781,40.74907,-73.99463,0.685,40.61594,-74.01878,0.236,2025-10-18 18:24:48.000000000,40.63261,-74.00561
SEQ_0029152,train,40.61991,-74.00738,1.076,40.7542,-73.97572,0.861,40.74907,-73.99463,0.765,40.61594,-74.01878,0.316,40.63261,-74.00561,0.08,2025-10-18 18:29:36.190758610,40.705,-74.013
SEQ_0029153,train,40.7542,-73.97572,0.918,40.74907,-73.99463,0.822,40.61594,-74.01878,0.373,40.63261,-74.00561,0.137,40.705,-74.013,0.057,2025-10-18 18:33:01.560512203,40.79901,-73.93967
SEQ_0029154,train,40.74907,-73.99463,1.255,40.61594,-74.01878,0.806,40.63261,-74.00561,0.57,40.705,-74.013,0.49,40.79901,-73.93967,0.433,2025-10-18 18:59:00.000000000,40.78178,-73.95372
SEQ_0029155,train,40.61594,-74.01878,0.88,40.63261,-74.00561,0.644,40.705,-74.013,0.564,40.79901,-73.93967,0.507,40.78178,-73.95372,0.074,2025-10-18 19:03:25.000000000,40.78607,-73.96599
SEQ_0029156,train,40.63261,-74.00561,0.8,40.705,-74.013,0.72,40.79901,-73.93967,0.663,40.78178,-73.95372,0.23,40.78607,-73.96599,0.156,2025-10-18 19:12:47.000000000,40.77879,-73.95705
SEQ_0029157,train,40.705,-74.013,0.743,40.79901,-73.93967,0.685,40.78178,-73.95372,0.253,40.78607,-73.96599,0.179,40.77879,-73.95705,0.023,2025-10-18 19:14:09.202767583,40.8074,-73.94198
SEQ_0029158,train,40.79901,-73.93967,0.768,40.78178,-73.95372,0.335,40.78607,-73.96599,0.261,40.77879,-73.95705,0.105,40.8074,-73.94198,0.082,2025-10-18 19:19:05.929758445,40.82525,-73.93227
SEQ_0029159,train,40.78178,-73.95372,0.344,40.78607,-73.96599,0.271,40.77879,-73.95705,0.114,40.8074,-73.94198,0.092,40.82525,-73.93227,0.009,2025-10-18 19:19:39.187562633,40.82415,-73.93891
SEQ_0029160,train,40.78607,-73.96599,0.651,40.77879,-73.95705,0.495,40.8074,-73.94198,0.472,40.82525,-73.93227,0.39,40.82415,-73.93891,0.381,2025-10-18 19:42:29.000000000,40.80611,-73.97168
SEQ_0029161,train,40.77879,-73.95705,0.512,40.8074,-73.94198,0.49,40.82525,-73.93227,0.407,40.82415,-73.93891,0.398,40.80611,-73.97168,0.018,2025-10-18 19:43:32.000000000,40.78978,-73.97292
SEQ_0029162,train,40.8074,-73.94198,0.927,40.82525,-73.93227,0.845,40.82415,-73.93891,0.836,40.80611,-73.97168,0.455,40.78978,-73.97292,0.438,2025-10-18 20:09:47.000000000,40.78641,-73.9709
SEQ_0029163,train,40.82525,-73.93227,0.96,40.82415,-73.93891,0.951,40.80611,-73.97168,0.57,40.78978,-73.97292,0.553,40.78641,-73.9709,0.115,2025-10-18 20:16:42.000000000,40.81671,-73.83525
SEQ_0029164,train,40.82415,-73.93891,0.961,40.80611,-73.97168,0.58,40.78978,-73.97292,0.563,40.78641,-73.9709,0.125,40.81671,-73.83525,0.01,2025-10-18 20:17:18.607126423,40.8226,-73.85989
SEQ_0029165,train,40.80611,-73.97168,0.624,40.78978,-73.97292,0.606,40.78641,-73.9709,0.169,40.81671,-73.83525,0.054,40.8226,-73.85989,0.043,2025-10-18 20:19:55.000000000,40.81748,-73.82722
SEQ_0029166,train,40.78978,-73.97292,0.664,40.78641,-73.9709,0.227,40.81671,-73.83525,0.111,40.8226,-73.85989,0.101,40.81748,-73.82722,0.058,2025-10-18 20:23:23.000000000,40.82339,-73.82797
SEQ_0029167,train,40.78641,-73.9709,0.335,40.81671,-73.83525,0.22,40.8226,-73.85989,0.21,40.81748,-73.82722,0.166,40.82339,-73.82797,0.109,2025-10-18 20:29:54.000000000,40.8568,-73.79728
SEQ_0029168,train,40.81671,-73.83525,0.366,40.8226,-73.85989,0.355,40.81748,-73.82722,0.312,40.82339,-73.82797,0.254,40.8568,-73.79728,0.146,2025-10-18 20:38:38.000000000,40.88319,-73.88076
SEQ_0029169,train,40.8226,-73.85989,0.38,40.81748,-73.82722,0.336,40.82339,-73.82797,0.278,40.8568,-73.79728,0.17,40.88319,-73.88076,0.024,2025-10-18 20:40:05.000000000,40.88555,-73.88531
SEQ_0029170,train,40.81748,-73.82722,0.338,40.82339,-73.82797,0.281,40.8568,-73.79728,0.172,40.88319,-73.88076,0.026,40.88555,-73.88531,0.002,2025-10-18 20:40:13.000000000,40.87785,-73.88362
SEQ_0029171,train,40.82339,-73.82797,0.304,40.8568,-73.79728,0.196,40.88319,-73.88076,0.05,40.88555,-73.88531,0.026,40.87785,-73.88362,0.024,2025-10-18 20:41:39.000000000,40.87554,-73.8872
SEQ_0029172,train,40.8568,-73.79728,0.679,40.88319,-73.88076,0.533,40.88555,-73.88531,0.509,40.87785,-73.88362,0.507,40.87554,-73.8872,0.483,2025-10-18 21:10:38.000000000,40.78881,-73.94446
SEQ_0029173,train,40.88319,-73.88076,0.676,40.88555,-73.88531,0.652,40.87785,-73.88362,0.65,40.87554,-73.8872,0.626,40.78881,-73.94446,0.143,2025-10-18 21:19:12.000000000,40.77248,-73.96066
SEQ_0029174,train,40.88555,-73.88531,0.67,40.87785,-73.88362,0.667,40.87554,-73.8872,0.644,40.78881,-73.94446,0.161,40.77248,-73.96066,0.018,2025-10-18 21:20:15.832077448,40.78403,-73.95944
SEQ_0029175,train,40.87785,-73.88362,0.688,40.87554,-73.8872,0.664,40.78881,-73.94446,0.181,40.77248,-73.96066,0.038,40.78403,-73.95944,0.02,2025-10-18 21:21:29.304003953,40.78591,-73.95436
SEQ_0029176,train,40.87554,-73.8872,0.75,40.78881,-73.94446,0.266,40.77248,-73.96066,0.124,40.78403,-73.95944,0.106,40.78591,-73.95436,0.086,2025-10-18 21:26:37.273312279,40.7428,-73.84287
SEQ_0029177,train,40.78881,-73.94446,0.297,40.77248,-73.96066,0.154,40.78403,-73.95944,0.136,40.78591,-73.95436,0.116,40.7428,-73.84287,0.03,2025-10-18 21:28:26.973955236,40.75779,-73.88139
SEQ_0029178,train,40.77248,-73.96066,0.167,40.78403,-73.95944,0.149,40.78591,-73.95436,0.129,40.7428,-73.84287,0.043,40.75779,-73.88139,0.013,2025-10-18 21:29:13.317005119,40.7386,-73.8546
SEQ_0029179,train,40.78403,-73.95944,0.216,40.78591,-73.95436,0.196,40.7428,-73.84287,0.11,40.75779,-73.88139,0.08,40.7386,-73.8546,0.067,2025-10-18 21:33:15.040869214,40.76649,-73.86962
SEQ_0029180,train,40.78591,-73.95436,0.209,40.7428,-73.84287,0.124,40.75779,-73.88139,0.093,40.7386,-73.8546,0.08,40.76649,-73.86962,0.013,2025-10-18 21:34:02.432045942,40.76635,-73.87817
SEQ_0029181,train,40.7428,-73.84287,0.138,40.75779,-73.88139,0.108,40.7386,-73.8546,0.095,40.76649,-73.86962,0.028,40.76635,-73.87817,0.015,2025-10-18 21:34:55.000888933,40.76813,-73.87108
SEQ_0029182,train,40.75779,-73.88139,0.239,40.7386,-73.8546,0.227,40.76649,-73.86962,0.159,40.76635,-73.87817,0.146,40.76813,-73.87108,0.132,2025-10-18 21:42:49.000000000,40.7406,-73.91231
SEQ_0029183,train,40.7386,-73.8546,0.438,40.76649,-73.86962,0.371,40.76635,-73.87817,0.358,40.76813,-73.87108,0.343,40.7406,-73.91231,0.212,2025-10-18 21:55:31.000000000,40.7686,-73.97144
SEQ_0029184,train,40.76649,-73.86962,0.465,40.76635,-73.87817,0.452,40.76813,-73.87108,0.437,40.7406,-73.91231,0.306,40.7686,-73.97144,0.094,2025-10-18 22:01:10.000000000,40.78389,-73.97192
SEQ_0029185,train,40.76635,-73.87817,0.467,40.76813,-73.87108,0.452,40.7406,-73.91231,0.32,40.7686,-73.97144,0.109,40.78389,-73.97192,0.014,2025-10-18 22:02:02.000000000,40.77839,-73.95593
SEQ_0029186,train,40.76813,-73.87108,0.535,40.7406,-73.91231,0.403,40.7686,-73.97144,0.192,40.78389,-73.97192,0.098,40.77839,-73.95593,0.083,2025-10-18 22:07:01.000000000,40.80004,-73.9649
SEQ_0029187,train,40.7406,-73.91231,0.966,40.7686,-73.97144,0.754,40.78389,-73.97192,0.66,40.77839,-73.95593,0.646,40.80004,-73.9649,0.562,2025-10-18 22:40:46.000000000,40.84955,-73.90259
SEQ_0029188,train,40.7686,-73.97144,1.171,40.78389,-73.97192,1.076,40.77839,-73.95593,1.062,40.80004,-73.9649,0.979,40.84955,-73.90259,0.416,2025-10-18 23:05:45.000000000,40.89485,-73.86562
SEQ_0029189,train,40.78389,-73.97192,1.142,40.77839,-73.95593,1.128,40.80004,-73.9649,1.045,40.84955,-73.90259,0.482,40.89485,-73.86562,0.066,2025-10-18 23:09:42.000000000,40.8812,-73.88547
SEQ_0029190,train,40.77839,-73.95593,1.496,40.80004,-73.9649,1.413,40.84955,-73.90259,0.85,40.89485,-73.86562,0.434,40.8812,-73.88547,0.368,2025-10-18 23:31:47.655411234,40.8414,-73.83192
SEQ_0029191,train,40.80004,-73.9649,1.515,40.84955,-73.90259,0.952,40.89485,-73.86562,0.536,40.8812,-73.88547,0.47,40.8414,-73.83192,0.102,2025-10-18 23:37:55.000000000,40.84483,-73.83856
SEQ_0029192,train,40.84955,-73.90259,1.189,40.89485,-73.86562,0.773,40.8812,-73.88547,0.707,40.8414,-73.83192,0.339,40.84483,-73.83856,0.237,2025-10-18 23:52:07.000000000,40.77215,-73.96282
SEQ_0029193,train,40.89485,-73.86562,0.996,40.8812,-73.88547,0.93,40.8414,-73.83192,0.562,40.84483,-73.83856,0.46,40.77215,-73.96282,0.223,2025-10-19 00:05:30.567557253,40.80261,-73.88139
SEQ_0029194,train,40.8812,-73.88547,0.969,40.8414,-73.83192,0.601,40.84483,-73.83856,0.499,40.77215,-73.96282,0.262,40.80261,-73.88139,0.039,2025-10-19 00:07:50.169780907,40.80047,-73.8834
SEQ_0029195,train,40.8414,-73.83192,1.156,40.84483,-73.83856,1.054,40.77215,-73.96282,0.817,40.80261,-73.88139,0.594,40.80047,-73.8834,0.555,2025-10-19 00:41:07.849980340,40.62447,-73.93161
SEQ_0029196,train,40.84483,-73.83856,1.136,40.77215,-73.96282,0.899,40.80261,-73.88139,0.676,40.80047,-73.8834,0.637,40.62447,-73.93161,0.082,2025-10-19 00:46:03.000000000,40.67796,-73.90194
SEQ_0029197,train,40.77215,-73.96282,1.017,40.80261,-73.88139,0.793,40.80047,-73.8834,0.755,40.62447,-73.93161,0.2,40.67796,-73.90194,0.118,2025-10-19 00:53:07.000000000,40.74258,-73.99764
SEQ_0029198,train,40.80261,-73.88139,0.937,40.80047,-73.8834,0.898,40.62447,-73.93161,0.343,40.67796,-73.90194,0.261,40.74258,-73.99764,0.143,2025-10-19 01:01:43.000000000,40.78377,-73.9689
SEQ_0029199,train,40.80047,-73.8834,1.239,40.62447,-73.93161,0.684,40.67796,-73.90194,0.602,40.74258,-73.99764,0.484,40.78377,-73.9689,0.341,2025-10-19 01:22:10.000000000,40.81496,-73.90117
SEQ_0029200,train,40.62447,-73.93161,0.86,40.67796,-73.90194,0.778,40.74258,-73.99764,0.661,40.78377,-73.9689,0.517,40.81496,-73.90117,0.176,2025-10-19 01:32:45.000000000,40.80349,-73.95561
SEQ_0029201,train,40.67796,-73.90194,0.873,40.74258,-73.99764,0.755,40.78377,-73.9689,0.612,40.81496,-73.90117,0.271,40.80349,-73.95561,0.095,2025-10-19 01:38:26.627956703,40.78787,-73.97546
SEQ_0029202,train,40.74258,-73.99764,0.894,40.78377,-73.9689,0.751,40.81496,-73.90117,0.41,40.80349,-73.95561,0.234,40.78787,-73.97546,0.139,2025-10-19 01:46:46.977512078,40.76108,-73.979
SEQ_0029203,train,40.78377,-73.9689,0.819,40.81496,-73.90117,0.479,40.80349,-73.95561,0.302,40.78787,-73.97546,0.207,40.76108,-73.979,0.068,2025-10-19 01:50:52.965527337,40.80006,-73.92569
SEQ_0029204,train,40.81496,-73.90117,0.623,40.80349,-73.95561,0.446,40.78787,-73.97546,0.352,40.76108,-73.979,0.213,40.80006,-73.92569,0.144,2025-10-19 01:59:32.277214844,40.80587,-73.86218
SEQ_0029205,train,40.80349,-73.95561,4.843,40.78787,-73.97546,4.748,40.76108,-73.979,4.609,40.80006,-73.92569,4.541,40.80587,-73.86218,4.397,2025-10-19 06:23:21.000000000,40.60637,-73.89505
SEQ_0029206,train,40.78787,-73.97546,5.717,40.76108,-73.979,5.578,40.80006,-73.92569,5.51,40.80587,-73.86218,5.366,40.60637,-73.89505,0.969,2025-10-19 07:21:29.000000000,40.76403,-73.97349
SEQ_0029207,train,40.76108,-73.979,6.065,40.80006,-73.92569,5.997,40.80587,-73.86218,5.852,40.60637,-73.89505,1.456,40.76403,-73.97349,0.487,2025-10-19 07:50:40.952258591,40.80285,-73.94664
SEQ_0029208,train,40.80006,-73.92569,6.486,40.80587,-73.86218,6.342,40.60637,-73.89505,1.945,40.76403,-73.97349,0.976,40.80285,-73.94664,0.489,2025-10-19 08:20:02.009194738,40.84395,-73.91837
SEQ_0029209,train,40.80587,-73.86218,7.993,40.60637,-73.89505,3.596,40.76403,-73.97349,2.628,40.80285,-73.94664,2.141,40.84395,-73.91837,1.652,2025-10-19 09:59:08.000000000,40.856,-73.89681
SEQ_0029210,train,40.60637,-73.89505,4.934,40.76403,-73.97349,3.965,40.80285,-73.94664,3.478,40.84395,-73.91837,2.989,40.856,-73.89681,1.337,2025-10-19 11:19:22.000000000,40.85773,-73.93499
SEQ_0029211,train,40.76403,-73.97349,4.834,40.80285,-73.94664,4.347,40.84395,-73.91837,3.858,40.856,-73.89681,2.206,40.85773,-73.93499,0.869,2025-10-19 12:11:30.000000000,40.76893,-73.9729
SEQ_0029212,train,40.80285,-73.94664,4.428,40.84395,-73.91837,3.939,40.856,-73.89681,2.287,40.85773,-73.93499,0.95,40.76893,-73.9729,0.081,2025-10-19 12:16:21.000000000,40.73459,-73.99747
SEQ_0029213,train,40.84395,-73.91837,4.044,40.856,-73.89681,2.393,40.85773,-73.93499,1.055,40.76893,-73.9729,0.186,40.73459,-73.99747,0.106,2025-10-19 12:22:41.206049474,40.69862,-73.9224
SEQ_0029214,train,40.856,-73.89681,2.487,40.85773,-73.93499,1.15,40.76893,-73.9729,0.281,40.73459,-73.99747,0.2,40.69862,-73.9224,0.094,2025-10-19 12:28:20.548565250,40.63941,-73.79768
SEQ_0029215,train,40.85773,-73.93499,1.162,40.76893,-73.9729,0.293,40.73459,-73.99747,0.212,40.69862,-73.9224,0.106,40.63941,-73.79768,0.012,2025-10-19 12:29:03.953396242,40.63512,-73.80349
SEQ_0029216,train,40.76893,-73.9729,0.335,40.73459,-73.99747,0.254,40.69862,-73.9224,0.148,40.63941,-73.79768,0.054,40.63512,-73.80349,0.042,2025-10-19 12:31:35.000000000,40.63856,-73.81618
SEQ_0029217,train,40.73459,-73.99747,0.772,40.69862,-73.9224,0.666,40.63941,-73.79768,0.572,40.63512,-73.80349,0.56,40.63856,-73.81618,0.518,2025-10-19 13:02:39.000000000,40.66142,-73.87242
SEQ_0029218,train,40.69862,-73.9224,0.914,40.63941,-73.79768,0.82,40.63512,-73.80349,0.808,40.63856,-73.81618,0.766,40.66142,-73.87242,0.248,2025-10-19 13:17:32.000000000,40.60141,-73.85196
SEQ_0029219,train,40.63941,-73.79768,0.874,40.63512,-73.80349,0.862,40.63856,-73.81618,0.82,40.66142,-73.87242,0.302,40.60141,-73.85196,0.054,2025-10-19 13:20:48.000000000,40.59878,-73.88532
SEQ_0029220,train,40.63512,-73.80349,1.141,40.63856,-73.81618,1.099,40.66142,-73.87242,0.581,40.60141,-73.85196,0.333,40.59878,-73.88532,0.279,2025-10-19 13:37:31.000000000,40.624,-74.00076
SEQ_0029221,train,40.63856,-73.81618,1.461,40.66142,-73.87242,0.943,40.60141,-73.85196,0.695,40.59878,-73.88532,0.641,40.624,-74.00076,0.362,2025-10-19 13:59:15.000000000,40.63818,-73.91014
SEQ_0029222,train,40.66142,-73.87242,1.458,40.60141,-73.85196,1.21,40.59878,-73.88532,1.156,40.624,-74.00076,0.877,40.63818,-73.91014,0.515,2025-10-19 14:30:08.000000000,40.57493,-73.80696
SEQ_0029223,train,40.60141,-73.85196,1.366,40.59878,-73.88532,1.312,40.624,-74.00076,1.033,40.63818,-73.91014,0.671,40.57493,-73.80696,0.156,2025-10-19 14:39:30.114407920,40.60466,-73.89569
SEQ_0029224,train,40.59878,-73.88532,1.706,40.624,-74.00076,1.428,40.63818,-73.91014,1.065,40.57493,-73.80696,0.551,40.60466,-73.89569,0.395,2025-10-19 15:03:10.481365714,40.61506,-74.01563
SEQ_0029225,train,40.624,-74.00076,1.94,40.63818,-73.91014,1.578,40.57493,-73.80696,1.063,40.60466,-73.89569,0.907,40.61506,-74.01563,0.513,2025-10-19 15:33:55.773734940,40.60723,-73.87757
SEQ_0029226,train,40.63818,-73.91014,1.622,40.57493,-73.80696,1.107,40.60466,-73.89569,0.951,40.61506,-74.01563,0.556,40.60723,-73.87757,0.044,2025-10-19 15:36:33.002380438,40.60566,-73.88106
SEQ_0029227,train,40.57493,-73.80696,1.185,40.60466,-73.89569,1.029,40.61506,-74.01563,0.635,40.60723,-73.87757,0.122,40.60566,-73.88106,0.078,2025-10-19 15:41:14.983384419,40.61562,-73.8794
SEQ_0029228,train,40.60466,-73.89569,1.106,40.61506,-74.01563,0.711,40.60723,-73.87757,0.199,40.60566,-73.88106,0.155,40.61562,-73.8794,0.077,2025-10-19 15:45:51.000000000,40.57421,-73.83707
SEQ_0029229,train,40.61506,-74.01563,0.728,40.60723,-73.87757,0.215,40.60566,-73.88106,0.171,40.61562,-73.8794,0.093,40.57421,-73.83707,0.016,2025-10-19 15:46:50.000000000,40.57585,-73.83809
SEQ_0029230,train,40.60723,-73.87757,0.928,40.60566,-73.88106,0.884,40.61562,-73.8794,0.806,40.57421,-73.83707,0.729,40.57585,-73.83809,0.713,2025-10-19 16:29:36.000000000,40.72955,-74.00359
SEQ_0029231,train,40.60566,-73.88106,1.065,40.61562,-73.8794,0.987,40.57421,-73.83707,0.91,40.57585,-73.83809,0.894,40.72955,-74.00359,0.181,2025-10-19 16:40:27.000000000,40.73543,-73.93187
